05/06/21;17:29:16;1/00018599;Cartao Crédito;37,37
05/06/21;18:08:39;1/00018600;Cartao Crédito;21,81
05/06/21;18:13:13;1/00018601;Cartao  Débito;30,0
05/06/21;18:16:24;1/00018602;Cartao Crédito;49,78
05/06/21;18:18:12;1/00018603;Cartao  Débito;55,06
05/06/21;18:38:50;1/00018604;Cartao  Débito;27,42
05/06/21;18:44:01;1/00018605;Cartao  Débito;6,5
05/06/21;18:53:51;1/00018606;Cartao  Débito;7,08
05/06/21;19:03:00;1/00018607;Cartao Crédito;6,1
05/06/21;19:05:12;1/00018608;Cartao Crédito;7,02
05/06/21;19:11:09;1/00018609;Cartao  Débito;40,39
05/06/21;19:16:34;1/00018610;Cartao  Débito;14,5
05/06/21;19:29:26;1/00018611;Cartao Crédito;38,93
05/06/21;19:39:30;1/00018612;Cartao Crédito;12,4
05/06/21;19:41:43;1/00018613;Cartao  Débito;74,78
05/06/21;19:59:31;1/00018614;Cartao Crédito;98,96
05/06/21;07:33:37;40005;Dinheiro;5,5
05/06/21;07:51:08;40007;Dinheiro;24,24
05/06/21;07:54:06;40009;Dinheiro;33,14
05/06/21;07:58:00;40012;Dinheiro;8,71
05/06/21;07:58:47;40013;Dinheiro;5,59
05/06/21;08:20:33;40016;Dinheiro;10,49
05/06/21;08:46:49;40019;Dinheiro;13,0
05/06/21;08:47:19;40020;Dinheiro;18,0
05/06/21;08:53:45;40021;Dinheiro;18,18
05/06/21;09:07:18;40024;Dinheiro;7,64
05/06/21;09:09:28;40025;Dinheiro;2,74
05/06/21;09:17:48;40026;Dinheiro;31,97
05/06/21;09:18:52;40027;Dinheiro;16,15
05/06/21;09:38:36;40030;Dinheiro;12,5
05/06/21;09:49:53;40031;Dinheiro;10,17
05/06/21;10:12:37;40037;Dinheiro;51,59
05/06/21;10:15:53;40038;Dinheiro;28,29
05/06/21;10:50:45;40045;Dinheiro;16,04
05/06/21;10:54:07;40049;Dinheiro;38,84
05/06/21;11:04:56;40054;Dinheiro;10,23
05/06/21;11:18:37;40057;Dinheiro;15,44
05/06/21;11:34:36;40060;Dinheiro;103,2
05/06/21;11:37:36;40061;Dinheiro;3,93
05/06/21;13:48:42;40073;Dinheiro;24,87
05/06/21;14:07:04;40075;Crediário;4,0
05/06/21;14:16:24;40077;Dinheiro;73,92
05/06/21;14:29:31;40080;Crediário;7,0
05/06/21;14:30:10;40081;Dinheiro;3,99
05/06/21;14:36:26;40082;Crediário;47,77
05/06/21;14:38:06;40083;Crediário;4,0
05/06/21;15:53:35;40090;Dinheiro;88,32
05/06/21;16:18:42;40095;Crediário;71,18
05/06/21;16:27:58;40096;Dinheiro;12,55
05/06/21;16:36:50;40098;Dinheiro;20,5
05/06/21;16:45:38;40101;Dinheiro;87,72
05/06/21;16:51:08;40103;Dinheiro;11,47
05/06/21;16:57:59;40105;Dinheiro;51,69
05/06/21;17:26:23;40107;Dinheiro;6,78
05/06/21;17:33:18;40109;Dinheiro;7,14
05/06/21;17:43:55;40110;Dinheiro;38,05
05/06/21;17:45:08;40111;Dinheiro;5,0
05/06/21;18:12:07;40113;Dinheiro;15,0
05/06/21;18:15:12;40115;Dinheiro;8,27
05/06/21;18:22:01;40118;Dinheiro;21,5
05/06/21;18:24:47;40119;Dinheiro;4,11
05/06/21;18:25:17;40120;Dinheiro;6,0
05/06/21;18:27:56;40121;Dinheiro;7,0
05/06/21;18:28:17;40122;Dinheiro;7,5
05/06/21;18:37:52;40123;Dinheiro;49,17
05/06/21;19:09:54;40129;Dinheiro;43,31
05/06/21;20:26:05;40136;Crediário;263,98
05/06/21;20:30:55;40137;Crediário;7,84
05/06/21;20:31:32;40138;Crediário;31,71
07/06/21;07:12:15;1/00018615;Cartao  Débito;13,73
07/06/21;08:17:12;1/00018616;Cartao Crédito;35,22
07/06/21;08:19:05;1/00018617;Cartao  Débito;10,71
07/06/21;08:20:11;1/00018618;Dinheiro;14,86
07/06/21;08:28:19;1/00018619;Cartao  Débito;2,92
07/06/21;08:36:45;1/00018620;Cartao  Débito;10,0
07/06/21;08:37:54;1/00018621;Cartao  Débito;18,36
07/06/21;08:41:27;1/00018622;Cartao  Débito;6,66
07/06/21;08:51:56;1/00018623;Cartao  Débito;15,97
07/06/21;09:14:28;1/00018624;Cartao Crédito;7,85
07/06/21;09:15:13;1/00018625;Cartao Crédito;50,92
07/06/21;09:16:50;1/00018626;Cartao Crédito;33,5
07/06/21;09:20:08;1/00018627;Cartao  Débito;10,0
07/06/21;09:31:10;1/00018628;Cartao  Débito;12,0
07/06/21;09:54:57;1/00018629;Cartao Crédito;44,99
07/06/21;09:59:43;1/00018630;Cartao  Débito;6,85
07/06/21;10:05:48;1/00018631;Cartao  Débito;19,83
07/06/21;10:09:28;1/00018632;Cartao  Débito;8,75
07/06/21;10:27:48;1/00018633;Cartao Crédito;36,43
07/06/21;10:46:52;1/00018634;Cartao  Débito;23,28
07/06/21;10:47:36;1/00018635;Cartao  Débito;26,5
07/06/21;11:10:01;1/00018636;Cartao Crédito;11,0
07/06/21;11:11:03;1/00018637;Cartao Crédito;45,5
07/06/21;11:17:05;1/00018638;Cartao  Débito;9,7
07/06/21;11:36:13;1/00018639;Cartao Crédito;5,77
07/06/21;12:11:36;1/00018640;Cartao Crédito;24,5
07/06/21;12:15:30;1/00018641;Cartao  Débito;12,57
07/06/21;12:19:28;1/00018642;Cartao  Débito;4,79
07/06/21;12:41:28;1/00018643;Cartao  Débito;46,54
07/06/21;12:43:39;1/00018644;Cartao  Débito;32,9
07/06/21;13:18:03;1/00018645;Cartao  Débito;9,5
07/06/21;13:25:38;1/00018646;Cartao Crédito;13,74
07/06/21;13:33:35;1/00018647;Cartao  Débito;35,5
07/06/21;13:36:36;1/00018648;Cartao  Débito;45,8
07/06/21;13:41:24;1/00018649;Cartao  Débito;17,49
07/06/21;14:37:02;1/00018650;Cartao  Débito;31,5
07/06/21;15:29:18;1/00018651;Cartao  Débito;36,0
07/06/21;15:55:50;1/00018652;Cartao  Débito;24,48
07/06/21;15:57:29;1/00018653;Cartao  Débito;5,99
07/06/21;16:06:31;1/00018654;Cartao  Débito;22,5
07/06/21;16:07:39;1/00018655;Cartao  Débito;75,34
07/06/21;16:13:45;1/00018656;Cartao  Débito;7,9
07/06/21;16:31:43;1/00018657;Cartao  Débito;7,02
07/06/21;16:34:11;1/00018658;Cartao  Débito;16,53
07/06/21;16:37:30;1/00018659;Cartao  Débito;48,68
07/06/21;16:53:51;1/00018660;Cartao  Débito;3,7
07/06/21;16:56:05;1/00018661;Cartao  Débito;73,96
07/06/21;17:03:11;1/00018662;Cartao  Débito;14,49
07/06/21;17:06:12;1/00018663;Cartao  Débito;17,88
07/06/21;17:19:14;1/00018664;Cartao Crédito;44,77
07/06/21;17:21:11;1/00018665;Cartao  Débito;14,0
07/06/21;17:26:39;1/00018666;Cartao Crédito;22,1
07/06/21;17:42:34;1/00018667;Cartao Crédito;46,32
07/06/21;17:56:24;1/00018668;Cartao Crédito;31,34
07/06/21;18:15:52;1/00018669;Cartao Crédito;28,32
07/06/21;18:38:43;1/00018670;Cartao  Débito;18,92
07/06/21;18:40:16;1/00018671;Cartao  Débito;35,0
07/06/21;18:56:27;1/00018672;Cartao  Débito;101,12
07/06/21;18:59:24;1/00018673;Cartao  Débito;43,65
07/06/21;19:00:31;1/00018674;Cartao Crédito;19,15
07/06/21;19:07:54;1/00018675;Cartao Crédito;18,0
07/06/21;19:10:25;1/00018676;Cartao  Débito;38,88
07/06/21;19:16:35;1/00018677;Cartao  Débito;37,74
07/06/21;19:18:53;1/00018678;Cartao Crédito;15,87
07/06/21;19:19:53;1/00018679;Cartao Crédito;37,43
07/06/21;19:21:07;1/00018680;Cartao  Débito;11,65
07/06/21;19:51:31;1/00018681;Cartao  Débito;5,65
07/06/21;20:00:41;1/00018682;Cartao Crédito;18,64
07/06/21;20:01:36;1/00018683;Cartao Crédito;13,0
07/06/21;20:02:48;1/00018684;Cartao  Débito;31,0
07/06/21;20:04:07;1/00018685;Cartao  Débito;23,64
07/06/21;20:06:10;1/00018686;Cartao  Débito;25,52
07/06/21;20:07:41;1/00018687;Cartao  Débito;21,45
07/06/21;20:08:31;1/00018688;Cartao  Débito;75,32
07/06/21;20:10:12;1/00018689;Cartao  Débito;29,86
07/06/21;20:11:47;1/00018690;Cartao  Débito;23,48
07/06/21;07:01:40;40140;Dinheiro;1,49
07/06/21;07:09:24;40141;Dinheiro;7,13
07/06/21;07:13:04;40143;Dinheiro;16,0
07/06/21;07:17:54;40144;Dinheiro;8,06
07/06/21;07:20:07;40145;Dinheiro;26,44
07/06/21;07:41:29;40146;Dinheiro;1,0
07/06/21;07:46:46;40147;Dinheiro;3,51
07/06/21;07:47:33;40148;Dinheiro;7,32
07/06/21;07:51:06;40149;Dinheiro;6,07
07/06/21;08:07:22;40150;Dinheiro;3,63
07/06/21;08:10:34;40151;Dinheiro;21,09
07/06/21;08:15:04;40152;Dinheiro;16,44
07/06/21;08:25:38;40156;Dinheiro;7,78
07/06/21;08:57:34;40163;Dinheiro;2,8
07/06/21;09:06:56;40164;Dinheiro;2,14
07/06/21;09:09:25;40166;Dinheiro;5,47
07/06/21;09:24:05;40171;Dinheiro;5,59
07/06/21;09:33:35;40173;Dinheiro;5,5
07/06/21;09:35:31;40174;Dinheiro;6,38
07/06/21;09:52:12;40175;Dinheiro;24,25
07/06/21;09:56:13;40177;Dinheiro;3,69
07/06/21;09:56:46;40178;Dinheiro;38,64
07/06/21;10:36:33;40183;Dinheiro;23,41
07/06/21;10:51:10;40187;Dinheiro;6,17
07/06/21;10:52:00;40188;Dinheiro;13,5
07/06/21;10:56:16;40189;Crediário;11,0
07/06/21;11:06:34;40190;Dinheiro;32,39
07/06/21;11:17:44;40195;Dinheiro;5,53
07/06/21;13:29:37;40204;Dinheiro;12,48
07/06/21;13:37:43;40208;Dinheiro;1,43
07/06/21;13:56:19;40210;Crediário;15,23
07/06/21;13:59:31;40211;Dinheiro;12,4
07/06/21;14:02:05;40212;Dinheiro;48,69
07/06/21;14:57:43;40215;Dinheiro;2,86
07/06/21;15:12:11;40217;Dinheiro;14,0
07/06/21;15:12:42;40218;Crediário;10,0
07/06/21;15:16:23;40219;Dinheiro;36,85
07/06/21;15:35:41;40221;Dinheiro;5,77
07/06/21;16:00:24;40227;Crediário;180,19
07/06/21;16:05:30;40228;Dinheiro;8,84
07/06/21;16:18:24;40232;Dinheiro;6,0
07/06/21;16:55:15;40238;Dinheiro;4,17
07/06/21;16:59:08;40240;Dinheiro;13,42
07/06/21;17:11:10;40243;Dinheiro;6,36
07/06/21;17:22:36;40246;Dinheiro;15,84
07/06/21;17:23:34;40247;Dinheiro;5,0
07/06/21;17:24:11;40248;Dinheiro;4,22
07/06/21;17:29:43;40250;Crediário;640,43
07/06/21;17:34:17;40251;Dinheiro;69,33
07/06/21;17:41:16;40252;Dinheiro;35,77
07/06/21;17:44:30;40254;Crediário;4,64
07/06/21;17:57:50;40256;Dinheiro;3,57
07/06/21;18:00:07;40257;Dinheiro;17,36
07/06/21;18:00:43;40258;Crediário;744,26
07/06/21;18:05:07;40259;Dinheiro;4,94
07/06/21;18:10:20;40260;Crediário;36,93
07/06/21;18:12:59;40261;Dinheiro;10,05
07/06/21;18:24:18;40263;Dinheiro;17,29
07/06/21;18:25:03;40264;Dinheiro;49,16
07/06/21;18:26:13;40265;Dinheiro;4,5
07/06/21;18:29:18;40266;Dinheiro;6,0
07/06/21;18:33:27;40267;Dinheiro;9,59
07/06/21;18:37:26;40268;Dinheiro;25,31
07/06/21;18:43:19;40271;Dinheiro;5,36
07/06/21;18:46:59;40272;Dinheiro;2,5
07/06/21;18:49:41;40273;Dinheiro;37,82
07/06/21;19:22:01;40283;Dinheiro;5,71
07/06/21;19:27:38;40284;Dinheiro;16,17
07/06/21;19:40:23;40285;Dinheiro;63,78
07/06/21;19:41:24;40286;Dinheiro;26,18
07/06/21;19:42:48;40287;Dinheiro;3,5
07/06/21;19:48:01;40289;Crediário;12,8
07/06/21;19:50:18;40290;Crediário;53,12
07/06/21;19:56:51;40292;Crediário;14,49
07/06/21;19:58:14;40293;Dinheiro;8,85
07/06/21;20:05:07;40298;Dinheiro;57,6
08/06/21;07:41:04;1/00018691;Cartao  Débito;30,61
08/06/21;07:46:05;1/00018692;Cartao Crédito;51,2
08/06/21;08:10:33;1/00018693;Cartao Crédito;40,08
08/06/21;08:11:46;1/00018694;Cartao  Débito;7,18
08/06/21;08:37:30;1/00018695;Cartao  Débito;23,05
08/06/21;08:49:51;1/00018696;Cartao  Débito;32,09
08/06/21;08:55:39;1/00018697;Cartao Crédito;24,4
08/06/21;08:56:55;1/00018698;Cartao  Débito;15,9
08/06/21;09:01:24;1/00018699;Cartao Crédito;12,7
08/06/21;09:06:27;1/00018700;Cartao  Débito;4,17
08/06/21;09:40:00;1/00018701;Cartao Crédito;33,42
08/06/21;09:59:22;1/00018702;Cartao  Débito;55,0
08/06/21;10:25:11;1/00018703;Cartao Crédito;13,5
08/06/21;10:27:12;1/00018704;Cartao  Débito;37,38
08/06/21;10:31:10;1/00018705;Cartao  Débito;58,85
08/06/21;10:35:17;1/00018706;Cartao  Débito;14,5
08/06/21;10:43:39;1/00018707;Cartao Crédito;5,03
08/06/21;10:44:53;1/00018708;Cartao  Débito;15,66
08/06/21;13:17:45;1/00018709;Cartao Crédito;14,91
08/06/21;13:32:44;1/00018710;Cartao  Débito;17,0
08/06/21;13:42:41;1/00018711;Cartao Crédito;3,57
08/06/21;14:48:26;1/00018712;PIX;18,28
08/06/21;15:11:19;1/00018713;Cartao  Débito;7,04
08/06/21;15:17:19;1/00018714;Cartao Crédito;14,23
08/06/21;15:39:01;1/00018715;Cartao  Débito;21,5
08/06/21;15:42:09;1/00018716;Cartao Crédito;31,4
08/06/21;16:03:37;1/00018717;Cartao Crédito;92,15
08/06/21;16:15:40;1/00018718;Cartao  Débito;45,5
08/06/21;16:24:55;1/00018719;Cartao  Débito;25,23
08/06/21;16:38:53;1/00018720;Cartao  Débito;37,06
08/06/21;16:45:10;1/00018721;Cartao Crédito;29,6
08/06/21;16:46:35;1/00018722;Cartao Crédito;40,0
08/06/21;16:48:09;1/00018723;Cartao  Débito;12,42
08/06/21;16:50:42;1/00018724;Cartao Crédito;46,83
08/06/21;16:57:30;1/00018725;Cartao Crédito;11,5
08/06/21;17:07:36;1/00018726;Cartao  Débito;14,83
08/06/21;17:14:14;1/00018727;Cartao Crédito;30,81
08/06/21;17:18:21;1/00018728;Cartao  Débito;21,17
08/06/21;17:25:03;1/00018729;Cartao  Débito;37,0
08/06/21;17:27:47;1/00018730;Cartao  Débito;36,07
08/06/21;17:40:26;1/00018731;Cartao Crédito;31,97
08/06/21;17:43:57;1/00018732;Cartao Crédito;50,94
08/06/21;17:45:26;1/00018733;Cartao Crédito;17,0
08/06/21;17:50:57;1/00018734;Cartao Crédito;17,0
08/06/21;17:51:42;1/00018735;Cartao  Débito;22,75
08/06/21;17:57:00;1/00018736;Cartao Crédito;27,98
08/06/21;18:00:47;1/00018737;Cartao  Débito;75,92
08/06/21;18:10:03;1/00018738;Cartao Crédito;14,7
08/06/21;18:13:27;1/00018739;Cartao Crédito;76,5
08/06/21;18:15:54;1/00018740;Cartao  Débito;58,24
08/06/21;18:19:52;1/00018741;Cartao  Débito;44,89
08/06/21;18:22:15;1/00018742;Cartao Crédito;17,4
08/06/21;18:35:31;1/00018743;Cartao  Débito;36,85
08/06/21;18:39:14;1/00018744;Cartao Crédito;7,0
08/06/21;18:40:15;1/00018745;Cartao Crédito;60,15
08/06/21;18:46:06;1/00018746;Cartao Crédito;21,68
08/06/21;18:47:45;1/00018747;Cartao Crédito;9,0
08/06/21;18:50:13;1/00018748;Cartao  Débito;36,02
08/06/21;19:02:26;1/00018749;Cartao  Débito;6,37
08/06/21;19:20:53;1/00018750;Cartao  Débito;18,4
08/06/21;19:33:05;1/00018751;Cartao  Débito;28,65
08/06/21;20:00:52;1/00018752;Cartao Crédito;13,7
08/06/21;07:03:08;40308;Dinheiro;1,43
08/06/21;07:22:47;40309;Dinheiro;7,62
08/06/21;07:24:03;40310;Dinheiro;0,86
08/06/21;07:28:10;40311;Dinheiro;5,71
08/06/21;07:36:29;40312;Dinheiro;26,41
08/06/21;07:38:06;40313;Dinheiro;14,36
08/06/21;07:52:05;40316;Dinheiro;2,86
08/06/21;08:17:42;40319;Dinheiro;4,28
08/06/21;08:19:20;40320;Dinheiro;9,08
08/06/21;08:52:35;40324;Dinheiro;14,76
08/06/21;08:59:19;40327;Dinheiro;2,8
08/06/21;09:04:47;40329;Crediário;6,5
08/06/21;10:07:45;40334;Dinheiro;26,94
08/06/21;10:11:26;40335;Dinheiro;17,5
08/06/21;10:18:28;40336;Dinheiro;4,22
08/06/21;11:00:11;40343;Dinheiro;6,5
08/06/21;11:02:52;40344;Dinheiro;28,03
08/06/21;11:06:13;40345;Dinheiro;3,53
08/06/21;11:24:18;40346;Dinheiro;42,0
08/06/21;12:17:43;40348;Dinheiro;11,8
08/06/21;12:22:51;40349;Dinheiro;13,0
08/06/21;12:26:20;40350;Dinheiro;16,0
08/06/21;13:30:50;40353;Dinheiro;2,08
08/06/21;13:50:16;40357;Dinheiro;22,97
08/06/21;14:16:11;40358;Crediário;7,2
08/06/21;14:51:49;40361;Dinheiro;8,5
08/06/21;15:29:35;40364;Dinheiro;10,0
08/06/21;15:32:24;40365;Dinheiro;27,47
08/06/21;15:52:28;40368;Dinheiro;10,21
08/06/21;16:06:31;40370;Dinheiro;24,98
08/06/21;16:09:41;40371;Dinheiro;35,32
08/06/21;16:19:49;40373;Dinheiro;11,0
08/06/21;16:33:25;40375;Dinheiro;4,0
08/06/21;17:10:29;40383;Dinheiro;36,78
08/06/21;17:13:14;40384;Dinheiro;17,87
08/06/21;17:24:06;40387;Dinheiro;23,7
08/06/21;17:29:13;40390;Dinheiro;13,71
08/06/21;17:32:37;40391;Dinheiro;21,8
08/06/21;17:33:21;40392;Dinheiro;8,28
08/06/21;17:43:23;40394;Dinheiro;2,5
08/06/21;17:50:03;40397;Dinheiro;40,0
08/06/21;17:54:29;40400;Dinheiro;18,0
08/06/21;18:12:30;40404;Dinheiro;9,51
08/06/21;18:17:05;40407;Dinheiro;8,85
08/06/21;18:17:55;40408;Dinheiro;3,63
08/06/21;18:23:20;40411;Dinheiro;3,45
08/06/21;18:24:47;40412;Dinheiro;5,5
08/06/21;18:27:15;40413;Dinheiro;28,0
08/06/21;18:49:34;40419;Dinheiro;18,43
08/06/21;19:17:41;40422;Dinheiro;6,96
08/06/21;19:19:55;40423;Dinheiro;18,02
08/06/21;19:26:20;40425;Dinheiro;12,99
08/06/21;19:28:34;40426;Dinheiro;9,87
08/06/21;19:30:24;40427;Dinheiro;2,8
08/06/21;19:33:55;40429;Dinheiro;12,02
08/06/21;19:37:16;40431;Dinheiro;1,5
08/06/21;19:40:29;40434;Crediário;4,0
08/06/21;19:50:11;40435;Dinheiro;63,74
08/06/21;19:59:50;40436;Dinheiro;7,74
08/06/21;20:06:19;40438;Crediário;4,02
08/06/21;20:24:11;40439;Crediário;256,64
08/06/21;20:26:30;40440;Crediário;113,71
08/06/21;20:28:06;40441;Crediário;49,8
09/06/21;07:30:09;1/00018753;Cartao  Débito;38,58
09/06/21;07:34:01;1/00018754;Cartao Crédito;7,55
09/06/21;08:17:15;1/00018755;Cartao Crédito;47,19
09/06/21;08:20:19;1/00018756;Cartao  Débito;3,51
09/06/21;08:24:37;1/00018757;Cartao  Débito;11,12
09/06/21;08:25:30;1/00018758;Cartao  Débito;16,28
09/06/21;08:37:49;1/00018759;Cartao  Débito;24,6
09/06/21;08:42:45;1/00018760;Cartao  Débito;2,62
09/06/21;08:43:35;1/00018761;Cartao  Débito;14,0
09/06/21;08:55:52;1/00018762;Cartao Crédito;32,0
09/06/21;08:59:02;1/00018763;Dinheiro;29,0
09/06/21;09:04:06;1/00018764;Cartao Crédito;23,48
09/06/21;09:46:54;1/00018765;Cartao Crédito;77,57
09/06/21;09:52:19;1/00018766;Dinheiro;20,0
09/06/21;09:52:19;1/00018766;Cartao Crédito;21,5
09/06/21;10:11:54;1/00018767;Cartao Crédito;39,72
09/06/21;10:13:23;1/00018768;Cartao  Débito;20,0
09/06/21;10:18:04;1/00018769;Cartao Crédito;11,41
09/06/21;10:55:35;1/00018770;Cartao  Débito;50,94
09/06/21;11:01:52;1/00018771;Cartao Crédito;16,48
09/06/21;11:06:56;1/00018772;Cartao Crédito;13,0
09/06/21;11:10:34;1/00018773;Cartao Crédito;20,71
09/06/21;11:11:13;1/00018774;Cartao  Débito;52,12
09/06/21;11:58:26;1/00018775;Dinheiro;22,0
09/06/21;11:58:26;1/00018775;Cartao Crédito;26,51
09/06/21;13:02:07;1/00018776;PIX;19,66
09/06/21;13:22:49;1/00018777;Dinheiro;28,0
09/06/21;13:22:49;1/00018777;PIX;2,02
09/06/21;13:26:17;1/00018778;Cartao  Débito;69,6
09/06/21;14:13:02;1/00018779;Cartao Crédito;27,09
09/06/21;14:21:17;1/00018780;Cartao Crédito;22,66
09/06/21;15:07:18;1/00018781;Cartao  Débito;34,63
09/06/21;15:22:00;1/00018782;Cartao  Débito;70,2
09/06/21;15:45:03;1/00018783;Cartao  Débito;11,5
09/06/21;16:01:12;1/00018784;Dinheiro;35,0
09/06/21;16:01:12;1/00018784;Cartao  Débito;4,5
09/06/21;16:14:22;1/00018785;Cartao Crédito;22,02
09/06/21;16:15:32;1/00018786;Dinheiro;25,0
09/06/21;16:15:32;1/00018786;Cartao  Débito;18,72
09/06/21;16:17:12;1/00018787;Dinheiro;50,0
09/06/21;16:17:12;1/00018787;PIX;9,72
09/06/21;16:34:34;1/00018788;Cartao Crédito;27,53
09/06/21;16:41:23;1/00018789;Cartao Crédito;9,21
09/06/21;16:44:31;1/00018790;Cartao  Débito;19,43
09/06/21;16:46:25;1/00018791;Cartao  Débito;28,05
09/06/21;16:47:04;1/00018792;Cartao Crédito;18,37
09/06/21;16:48:03;1/00018793;Cartao Crédito;34,54
09/06/21;16:49:44;1/00018794;Cartao  Débito;29,76
09/06/21;16:58:15;1/00018795;Cartao  Débito;7,0
09/06/21;17:05:40;1/00018796;Cartao Crédito;24,07
09/06/21;17:09:20;1/00018797;Dinheiro;12,72
09/06/21;17:24:10;1/00018798;Cartao Crédito;20,15
09/06/21;17:24:10;1/00018798;Cartao  Débito;20,16
09/06/21;17:41:20;1/00018799;Cartao Crédito;18,76
09/06/21;17:44:11;1/00018800;Cartao Crédito;13,26
09/06/21;17:47:23;1/00018801;PIX;34,71
09/06/21;17:58:21;1/00018802;Cartao Crédito;5,59
09/06/21;18:05:58;1/00018803;Cartao  Débito;26,26
09/06/21;18:07:03;1/00018804;Cartao Crédito;41,12
09/06/21;18:08:57;1/00018805;Cartao Crédito;43,2
09/06/21;18:09:49;1/00018806;Cartao Crédito;25,5
09/06/21;18:14:12;1/00018807;Cartao Crédito;46,49
09/06/21;18:22:42;1/00018808;Cartao Crédito;46,05
09/06/21;18:27:07;1/00018809;Cartao  Débito;43,58
09/06/21;18:30:14;1/00018810;Cartao  Débito;17,57
09/06/21;18:31:40;1/00018811;Cartao Crédito;11,58
09/06/21;18:41:10;1/00018812;Cartao Crédito;22,59
09/06/21;18:58:17;1/00018813;PIX;50,0
09/06/21;19:05:45;1/00018814;Cartao  Débito;63,3
09/06/21;19:26:11;1/00018815;Cartao  Débito;27,74
09/06/21;19:27:38;1/00018816;Cartao Crédito;33,26
09/06/21;19:29:15;1/00018817;Cartao  Débito;36,5
09/06/21;19:38:38;1/00018818;Cartao Crédito;23,23
09/06/21;19:50:22;1/00018819;Cartao Crédito;56,32
09/06/21;07:09:51;40443;Dinheiro;1,43
09/06/21;07:14:25;40444;Dinheiro;3,57
09/06/21;07:14:56;40445;Dinheiro;6,39
09/06/21;07:24:08;40446;Dinheiro;5,49
09/06/21;07:25:32;40447;Dinheiro;8,0
09/06/21;07:42:00;40450;Dinheiro;4,29
09/06/21;07:43:13;40451;Dinheiro;2,99
09/06/21;08:02:33;40452;Dinheiro;2,62
09/06/21;08:26:11;40457;Dinheiro;10,75
09/06/21;08:27:09;40458;Dinheiro;7,36
09/06/21;08:33:43;40459;Dinheiro;11,99
09/06/21;08:38:49;40461;Dinheiro;13,65
09/06/21;09:03:39;40466;Dinheiro;3,0
09/06/21;09:39:57;40468;Dinheiro;13,5
09/06/21;09:40:31;40469;Dinheiro;24,22
09/06/21;09:45:51;40471;Dinheiro;38,69
09/06/21;09:53:29;40474;Dinheiro;7,0
09/06/21;09:53:39;40475;Dinheiro;21,0
09/06/21;12:04:11;40487;Dinheiro;48,0
09/06/21;12:05:52;40488;Dinheiro;41,59
09/06/21;12:20:32;40489;Dinheiro;24,54
09/06/21;12:22:40;40490;Dinheiro;8,0
09/06/21;12:36:56;40491;Dinheiro;23,2
09/06/21;14:14:09;40496;Dinheiro;6,0
09/06/21;14:15:00;40497;Dinheiro;12,17
09/06/21;14:48:31;40500;Dinheiro;20,88
09/06/21;14:55:36;40501;Crediário;660,12
09/06/21;15:55:20;40505;Dinheiro;4,88
09/06/21;15:57:55;40506;Dinheiro;9,34
09/06/21;16:02:52;40509;Dinheiro;27,5
09/06/21;16:18:59;40514;Dinheiro;10,28
09/06/21;16:19:44;40515;Dinheiro;3,51
09/06/21;16:26:36;40516;Dinheiro;2,68
09/06/21;16:34:27;40517;Crediário;4,0
09/06/21;16:37:01;40519;Dinheiro;23,61
09/06/21;16:45:43;40522;Dinheiro;12,0
09/06/21;16:49:02;40526;Dinheiro;38,93
09/06/21;16:50:57;40528;Dinheiro;90,48
09/06/21;17:10:16;40533;Dinheiro;29,0
09/06/21;17:30:25;40535;Dinheiro;14,0
09/06/21;17:39:19;40536;Dinheiro;22,79
09/06/21;17:40:22;40537;Dinheiro;20,17
09/06/21;17:42:21;40539;Dinheiro;29,16
09/06/21;17:51:06;40542;Dinheiro;13,0
09/06/21;17:51:58;40543;Dinheiro;2,8
09/06/21;17:54:06;40544;Dinheiro;40,72
09/06/21;18:00:06;40546;Dinheiro;5,47
09/06/21;18:05:26;40547;Dinheiro;13,5
09/06/21;18:11:21;40552;Dinheiro;15,74
09/06/21;18:29:42;40556;Dinheiro;6,0
09/06/21;18:36:52;40559;Dinheiro;65,5
09/06/21;18:39:29;40560;Dinheiro;52,32
09/06/21;19:02:04;40563;Dinheiro;13,71
09/06/21;19:33:23;40568;Dinheiro;29,61
09/06/21;19:34:25;40569;Dinheiro;27,92
09/06/21;19:35:50;40570;Crediário;36,1
09/06/21;19:36:32;40572;Crediário;36,1
09/06/21;19:55:27;40575;Dinheiro;10,7
09/06/21;20:12:29;40576;Crediário;3,94
09/06/21;20:13:29;40577;Crediário;91,23
10/06/21;07:21:33;1/00018820;Cartao  Débito;10,12
10/06/21;07:50:08;1/00018821;Cartao  Débito;7,09
10/06/21;07:57:28;1/00018822;Cartao  Débito;22,5
10/06/21;08:03:38;1/00018823;Cartao Crédito;23,35
10/06/21;09:04:30;1/00018824;Cartao  Débito;14,66
10/06/21;09:06:12;1/00018825;Cartao  Débito;57,22
10/06/21;09:08:09;1/00018826;Cartao  Débito;26,27
10/06/21;09:09:30;1/00018827;Cartao  Débito;4,5
10/06/21;09:23:56;1/00018828;Cartao Crédito;14,34
10/06/21;09:28:16;1/00018829;Cartao Crédito;17,8
10/06/21;09:53:49;1/00018830;Cartao Crédito;36,23
10/06/21;09:56:35;1/00018831;Cartao Crédito;20,5
10/06/21;10:06:59;1/00018832;Cartao Crédito;1,75
10/06/21;10:33:02;1/00018833;Cartao Crédito;26,0
10/06/21;11:03:16;1/00018834;Cartao  Débito;16,5
